id|year|parl_code|state_code|name|party_code|votes
508|2004|P84|N18|Rosli Abdul Jabar|PAS|1796
509|2004|P84|N19|Datuk Abdul Mana Ismail|UMNO|7527
510|2004|P84|N19|Yusof Embong|PAS|3780
511|2004|P85|N20|Ariff Sabri Abd Aziz|UMNO|7153
512|2004|P85|N20|Mohd Fadzil Malek|PAS|2662
513|2004|P85|N21|Wan Iqbal Afdza Wan Abdul Hamid|UMNO|9530
514|2004|P85|N21|Mohd Iqbal Hamdy Mohd Rusdi|PAS|5367
515|2004|P85|N22|Datuk Ishak Muhamad|UMNO|5004
516|2004|P85|N22|Abu Kassim Manaf|PAS|1757
517|2004|P85|N23|Abu Bakar Harun|UMNO|6664
518|2004|P85|N23|Mohd Jafri Ab Rashid|PKR|2659
519|2004|P86|N24|Datuk Ahmad Munawar Abdul Jalil|UMNO|4451
520|2004|P86|N24|Ahmad Munawar Bin Abdul Jalil|PAS|2313
521|2004|P86|N25|Rosni binti Zahari|UMNO|5463
522|2004|P86|N25|Ahmad Nizam Hamid|PKR|2463
523|2004|P86|N26|Datuk Tan Mohd Aminuddin Ishak|UMNO|6296
524|2004|P86|N26|Aris Hazlan Ismail|PAS|3283
525|2004|P87|N27|Datuk Mohamed Jaafar|UMNO|4119
526|2004|P87|N27|Abu Samah Ali|PAS|1583
527|2004|P87|N28|Redzwan Harun|UMNO|4436
528|2004|P87|N28|Abub Bakar Mohamed|PAS|1871
529|2004|P87|N29|Abdul Rahman Ibrahim|UMNO|7246
530|2004|P87|N29|Datuk Tuan Ibrahim Tuan Man||5532
531|2004|P88|N30|Chuah Boon Seong|MCA|7316
532|2004|P88|N30|Ng Kwi Ling|DAP|3360
533|2004|P88|N31|Mohd Sharkar Shamsudin|UMNO|8320
534|2004|P88|N31|Hasanudin Salim|PAS|3254
535|2004|P88|N32|Md Hamdan Sudin|UMNO|7421
536|2004|P88|N32|Dr Abdul Wahab Ismail|PAS|5962
537|2004|P89|N33|Datuk Hoh Khai Mun|MCA|7666
538|2004|P89|N33|Tam Tai San|DAP|3058
539|2004|P89|N34|Ng Keong Chye|GERAKAN|8079
540|2004|P89|N34|Cheong Koon Kam|DAP|4897
541|2004|P89|N35|M Davendran|MIC|4384
542|2004|P89|N35|Lee Hon|DAP|2055
543|2004|P89|N36|Datuk Seri Adnan Yaakob|UMNO|5521
544|2004|P89|N36|Mohamed Mat Ali|PAS|1850
545|2004|P90|N37|Hamzah Ibrahim|UMNO|6265
546|2004|P90|N37|Major ? Abdul Aziz Yaakob|PAS|4744
547|2004|P90|N38|Tan Ah Bee|GERAKAN|5240
548|2004|P90|N38|Leong Ngah Ngah|DAP|5845
549|2004|P90|N39|Datuk Mohd Hayani Abdul Rahman|UMNO|4822
550|2004|P90|N39|Amir Abd Aziz |PKR|2223
551|2004|P91|N40|Mohamad Sahfri Ab Aziz|UMNO|6980
552|2004|P91|N40|Nasrudin Hassan|PAS|3808
553|2004|P91|N41|Datuk Maznah Mazlan|UMNO|6114
554|2004|P91|N41|Datuk Long Jidin|PKR|2883
555|2004|P91|N42|Md Rusli Ismail|UMNO|5301
556|2004|P91|N42|Mohd Fadzli Mohd Ramly|PAS|4061
557|2004|P92|N1|Abdul Rahman Bakri|UMNO|5569
558|2004|P92|N1|Abdul Jalil Bajuri|PAS|3416
559|2004|P92|N2|Datuk Raja Ideris Raja Ahmad|UMNO|7864
560|2004|P92|N2|Sallehen Mukhyi|PAS|5608
561|2004|P93|N3|Datuk Seri Dr Mohamad Khir Toyo|UMNO|9700
562|2004|P93|N3|Saldini Ismail|PAS|4240
563|2004|P93|N4|Datuk Chia Chim Lem|MCA|4559
564|2004|P93|N4|Ng Suee Lim|DAP|4903
565|2004|P94|N5|Datuk Mohamed Idris Abu Bakar|UMNO|9264
566|2004|P94|N5|Abdul Sukor Ali|PAS|2713
567|2004|P94|N6|Datuk Ch'ng Toh Eng|MCA|10005
568|2004|P94|N6|Kuan Wai Soon|DAP|2549
569|2004|P94|N7|Datuk Zainal Abidin Sakom|UMNO|12898
570|2004|P94|N7|Dr Kalili bin Rahmat|PKR|4070
571|2004|P95|N8|Mohd Samsudin Lias|UMNO|9321
572|2004|P95|N8|Datuk Dr Hasan Mohamed Ali|PAS|4801
573|2004|P95|N9|Datuk Abdul Aziz Mohd Noh|UMNO|8341
574|2004|P95|N9|Samry bin Masri|PKR|4056
575|2004|P96|N10|Mohamed Sayuti Said|UMNO|6228
576|2004|P96|N10|Mohd Norman Toha |PAS|2347
577|2004|P96|N11|Datuk Sivalingam a/l Arumugam Karupiah|MIC|5213
578|2004|P96|N11|Abdul Rahman Moharam|PKR|3564
579|2004|P96|N11|Mohamed Shair Nagoorkani||313
580|2004|P96|N12|Amiruddin Sutero|UMNO|9114
581|2004|P96|N12|Kamal Ashaari|PAS|3587
582|2004|P97|N13|Soohaimi Abdul Rahman|UMNO|8016
583|2004|P97|N13|Abdul Rahim Abdul Wahab|PKR|3151
584|2004|P97|N14|Datuk Tang See Hang|MCA|10534
585|2004|P97|N14|Md Sabri Md Taib|Ind|2990
586|2004|P97|N15|Datuk Ahmad Bhari Abdul Rahman|UMNO|16536
587|2004|P97|N15|Dr Mohd Hatta Md Ramli|PAS|8911
588|2004|P98|N16|V Jagarasah|MIC|9362
589|2004|P98|N16|Kamarul Baharin Abbas|PKR|7581
590|2004|P98|N17|Yuszahari Mohd Yusoff|UMNO|12506
591|2004|P98|N17|Datuk Ismail Kamus|PAS|9778
592|2004|P98|N18|Datuk Ahmad Bujang|UMNO|17013
593|2004|P98|N18|Abdul Rahman Othman|PKR|10137
594|2004|P98|N18|Ahmad Rahamat|Ind|166
595|2004|P99|N19|Azman Wahid|UMNO|14900
596|2004|P99|N19|Zahir Hassan|PKR|7029
597|2004|P99|N20|Datuk Ismail Kijo|UMNO|17092
598|2004|P99|N20|Wan Hasrina Wan Hassan|PAS|7785
599|2004|P100|N21|Datuk Mad Aris Mad Yusof|UMNO|12602
600|2004|P100|N21|Mohd Fauzi Yusoff|PKR|6592
601|2004|P100|N22|Yap Soo Sun|GERAKAN|10880
602|2004|P100|N22|Khong Chee Seng|DAP|8639
603|2004|P101|N23|Rahmad Musa|UMNO|14845
604|2004|P101|N23|Abdul Ghani Haroon|PKR|5802
605|2004|P101|N24|Datuk Ahmad Kuris Mohd Nor|UMNO|13280
606|2004|P101|N24|Mohd Khairuddin Othman|PAS|5425
607|2004|P101|N25|Low Lee Leng|MCA|11380
608|2004|P101|N25|Lee Kim Sin|PKR|8607
609|2004|P102|N26|Dr Amran Kasimin|UMNO|12563
610|2004|P102|N26|Dr Shafie Abu Bakar|PAS|8855
611|2004|P102|N27|Datuk Hoh Hee Lee|MCA|10197
612|2004|P102|N27|Ong Ing Siong|DAP|6213
613|2004|P102|N28|Datuk Liew Yuen Keong|MCA|14379
614|2004|P102|N28|Lee Yee Lian|DAP|6616
615|2004|P103|N29|Datuk Mohd Satim Diman|UMNO|17923
616|2004|P103|N29|Yaakob Sapari|PKR|7378
617|2004|P103|N29|Mazli Masor|Ind|246
618|2004|P103|N30|Dr Kaw Cheong Wei|MCA|9163
619|2004|P103|N30|Teoh Lib Peng|DAP|4894
620|2004|P104|N31|Datuk Lee Hwa Beng|MCA|0
621|2004|P104|N31|Uncontested||0
622|2004|P104|N32|Datin Paduka Seripah Noli Syed Hussin|UMNO|16911
623|2004|P104|N32|Mastura Muhammad|PAS|5770
624|2004|P105|N33|Abdul Wahab Ibrahim|UMNO|18191
625|2004|P105|N33|Ghazali Shaari|PAS|4663
626|2004|P105|N33|Wan M Razali Wan Kadir|PKR|3292
627|2004|P105|N33|Kamarul Jaman Wan Kadir|Ind|641
628|2004|P105|N34|Datuk Dr Lim Thung Seng|GERAKAN|13057
629|2004|P105|N34|John Chung Yoong|DAP|8976
630|2004|P106|N35|Datuk Dr Wong Sai Hou|MCA|11979
631|2004|P106|N35|Ean Yong Hian Wah|DAP|8367
632|2004|P106|N36|Lim Choon Kim|MCA|19124
633|2004|P106|N36|Yim Chee Pooi|DAP|12309
634|2004|P107|N37|Yong Dai Ying|GERAKAN|11460
635|2004|P107|N37|Panneerselbam a/l Varaphan|PKR|3121
636|2004|P107|N38|Muhammad Bushro Mat Johor|UMNO|10966
637|2004|P107|N38|Badrulamin Bahron|PKR|7122
638|2004|P107|N39|Datuk Mokhtar Ahmad Dahalan|UMNO|12926
639|2004|P107|N39|Mohamad Ariss Md Yusof|PAS|4827
640|2004|P108|N40|Datuk Ahmad Nawawi M Zin|UMNO|16853
641|2004|P108|N40|Annette Syed Mohamed @ Animah Annette|PKR|8652
642|2004|P108|N41|Datuk Salamon Selamat|UMNO|16666
643|2004|P108|N41|Shaari Abdul Malik|PKR|9279
644|2004|P109|N42|Datuk Jaei Ismail|UMNO|11850
645|2004|P109|N42|Dr Abdul Rani Osman|PAS|7751
646|2004|P109|N43|Datuk Abdul Rahman Palil|UMNO|12996
647|2004|P109|N43|Abdul Rahman Ibrahim|PKR|5311
648|2004|P109|N44|Khoh Siew Kim|MCA|6871
649|2004|P109|N44|Teng Chang Khim|DAP|10484
650|2004|P109|N45|Norliza Ahmad|UMNO|12593
651|2004|P109|N45|Dr Halimah Ali|PAS|6508
652|2004|P110|N46|Datuk Zainal @ Zakari Mad Derus|UMNO|12312
653|2004|P110|N46|Krishnasamy a/l Punusamy|PKR|5075
654|2004|P110|N47|Datuk The Kim Poo|MCA|9104
655|2004|P110|N47|The Boon Hock|DAP|8673
656|2004|P110|N48|Ching Su Cheng|GERAKAN|9309
657|2004|P110|N48|Thye Kim Kiong|DAP|6566
658|2004|P111|N49|Kamala Ganapathy|MIC|15608
659|2004|P111|N49|Tan Ah Kow|PKR|7914
660|2004|P111|N49|MP Pupalan @ Timothy|Ind|468
661|2004|P111|N50|Amzah Umar|UMNO|11715
662|2004|P111|N50|SD Mohamad Johari Yasin|PKR|6513
663|2004|P111|N50|Krisnasamy a/l Thevaravan|Ind|1725
664|2004|P112|N51|Datuk Abdul Fatah Iskandar|UMNO|9655
665|2004|P112|N51|Ahmad Yunus Hairi|PAS|6259
666|2004|P112|N52|Datuk Ei Kim Hock|MCA|8899
667|2004|P112|N52|Ang Leng Kiat|DAP|4205
668|2004|P112|N53|Hasiman bin Sidom|UMNO|12523
669|2004|P112|N53|Hasnul Baharuddin|PAS|5361
670|2004|P113|N54|Datuk Dr Karim Mansor|UMNO|9839
671|2004|P113|N54|Sukiran Sarman|PAS|3762
672|2004|P113|N55|Suhaimi Ghazali|UMNO|12336
673|2004|P113|N55|Mohd Haslim Hassan|PAS|4028
674|2004|P113|N55|Husin Dahlan|PKR|932
675|2004|P113|N56|Datuk Liew Chee Khong @ Liew Chee Choong|MCA|7847
676|2004|P113|N56|Cheong Kai Cheng|DAP|3740
677|2004|P126|N1|Datuk Lim Yong @ Lim Chen|MCA|4104
678|2004|P126|N1|Ean Yong Tin Kin|DAP|2573
679|2004|P126|N2|Datuk Abdul Razak Mansor|UMNO|3874
680|2004|P126|N2|Mohd Shahrir Zakaria|PKR|1780
681|2004|P126|N3|Zainal Abidin Ahmad|UMNO|6490
682|2004|P126|N3|Norman Ipin|PAS|1846
683|2004|P126|N4|Jalaluddin Alias|UMNO|3555
684|2004|P126|N4|Jaaman Abu|PAS|2247
685|2004|P127|N5|Datuk Lilah Yassin|UMNO|7787
686|2004|P127|N5|Ramli Abu Bakar|PAS|2556
687|2004|P127|N6|Aziz Shasudin|UMNO|7245
688|2004|P127|N6|Rebin Birham|PKR|1899
689|2004|P127|N7|Datuk Dr L Krishnan|MIC|5023
690|2004|P127|N7|S Raja Gopal|PKR|939
691|2004|P127|N8|Datuk See Ah Kow|MCA|4902
692|2004|P127|N8|Lim Fui Ming|DAP|5544
693|2004|P128|N9|Datuk Ishak Ismail|UMNO|6348
694|2004|P128|N9|Zulkefly Mohd Omar|PAS|2406
695|2004|P128|N10|Datuk Peter Lai Yit Fee|MCA|6451
696|2004|P128|N10|Liew Kwee Leong|DAP|3692
697|2004|P128|N11|Khoo Seng Hock|MCA|4149
698|2004|P128|N11|Loke Siew Fook|DAP|5991
699|2004|P128|N12|Datuk Lee Yueng Fong|MCA|4179
700|2004|P128|N12|Yap Yew Weng|DAP|3260
701|2004|P128|N13|Md Yusop Harmain Shah|UMNO|7031
702|2004|P128|N13|Rosidan Mohamed|PKR|3330
703|2004|P128|N14|Datuk Zakaria Nordin|UMNO|7418
704|2004|P128|N14|Mohamad Rafie Ab Melk|PKR|3353
705|2004|P129|N15|Mohammad Razi Kail|UMNO|4672
706|2004|P129|N15|Roslan Alias|PKR|1608
707|2004|P129|N16|Ibrahim Jahay|UMNO|3736
708|2004|P129|N16|Abdul Rahim Yusuf|PAS|2178
709|2004|P129|N17|Datuk Ismail Lasim|UMNO|3860
710|2004|P129|N17|Zaharudin Othman|PAS|1344
711|2004|P129|N18|Datuk Norhayati Omar|UMNO|4174
712|2004|P129|N18|Asmaon Basir|PKR|2529
713|2004|P129|N19|Roslan Mohd Yusof|UMNO|4354
714|2004|P129|N19|Kamaruddin Mohd Tahir|PAS|1995
715|2004|P130|N20|Datuk Muhammad Shahlan Shaid|UMNO|5605
716|2004|P130|N20|Syued Fuad Syed Ahmad|PAS|2932
717|2004|P130|N21|Chan Khee Voon|GERAKAN|4299
718|2004|P130|N21|P Gunasekaran|DAP|3869
719|2004|P130|N22|Yip Chee Kiong|MCA|5354
720|2004|P130|N22|MK Arumugam|DAP|3598
721|2004|P130|N23|Yu Chok Tow|MCA|5714
722|2004|P130|N23|Cha Kee Chin|DAP|4197
723|2004|P130|N24|Datuk Woo Ah Lek|GERAKAN|7378
724|2004|P130|N24|La Tek Hai|PKR|2738
725|2004|P131|N25|Bibi Sharliza Mohd Khalid|UMNO|7524
726|2004|P131|N25|Dr Rosli Yaakop|PAS|3417
727|2004|P131|N26|Datuk Muhammad Rais Zainuddin|UMNO|7482
728|2004|P131|N26|Moktar Borhan|PKR|1788
729|2004|P131|N27|Datuk Mohamad Hassan|UMNO|8031
730|2004|P131|N27|Badrulhisham Shaharin|PKR|1832
731|2004|P131|N28|Dr Awaluddin Said|UMNO|6660
732|2004|P131|N28|Zainal Jinin|PAS|2059
733|2004|P132|N29|Foo Ming Chee|MCA|5276
734|2004|P132|N29|Ab Manap Sahardin|PKR|2042
735|2004|P132|N30|Datuk Dr Yeoh Chia Thiam|MCA|4471
736|2004|P132|N30|Wong Hon Chuan|DAP|2967
737|2004|P132|N31|Mohd Faizal Ramli|UMNO|5967
738|2004|P132|N31|Hassan Alias|PAS|1556
739|2004|P132|N32|Ismail Taib|UMNO|7138
740|2004|P132|N32|Mustafa Embok|PKR|1876
741|2004|P132|N33|Datuk T Rajagopalu|MIC|4954
742|2004|P132|N33|John Fernandez|DAP|3061
743|2004|P133|N34|Jamlus Aziz|UMNO|8610
744|2004|P133|N34|Md Rais Basiron|PAS|1768
745|2004|P133|N35|Mohd Kamil Abd Aziz|UMNO|6514
746|2004|P133|N35|Zakaria Khalim|PAS|2744
747|2004|P133|N36|Datuk Gan Chin Yap|MCA|6538
748|2004|P133|N36|Dr Kok Chan Wah|DAP|3688
749|2004|P134|N1|Abdul Rahman Palit|UMNO|5364
750|2004|P134|N1|Julasapiyah Kasim|PAS|1336
751|2004|P134|N2|Datuk Abdul Karim Sulaiman|UMNO|4480
752|2004|P134|N2|Abdul Ghani Abdul Rahman|PAS|1213
753|2004|P134|N3|Ideris Kassim|UMNO|5206
754|2004|P134|N3|Zainon Jaafar|PKR|1188
755|2004|P134|N4|Abdul Haziz Amir Yaakub|UMNO|4546
756|2004|P134|N4|Datuk Mohd Amir Yaakub|PAS|1287
757|2004|P134|N5|Datuk Nawi Ahmad|UMNO|4552
758|2004|P134|N5|Mohd Ali Ujang|PAS|981
759|2004|P135|N6|Abdul Wahab Abdul Latip|UMNO|6266
760|2004|P135|N6|Jaamat Omar|PAS|1490
761|2004|P135|N7|Abdul Ghafar Atan|UMNO|5871
762|2004|P135|N7|Dr Yahaya Ja'Alam|PAS|1185
763|2004|P135|N7|Sibapatham Sionavar|PKR|472
764|2004|P135|N8|Datuk Wira Poh Ah Tiam|MCA|5847
765|2004|P135|N8|Liou Chen Kuang|DAP|1285
766|2004|P135|N9|Datuk Hamdin Abdollah|UMNO|4496
767|2004|P135|N9|Minghat Mamut|PAS|1836
768|2004|P135|N10|Dauk R Raghavan|MIC|6901
769|2004|P135|N10|Azmi Kamir|PKR|2446
770|2004|P136|N11|Datuk Yaakub Mohd Amin|UMNO|8543
771|2004|P136|N11|Jamilludin Abdul Wahid|PKR|2091
772|2004|P136|N12|Abdul Rahaman Kassim|UMNO|6466
773|2004|P136|N12|Mohamad Burok|PAS|2314
774|2004|P136|N13|Tahir Hassan|UMNO|8539
775|2004|P136|N13|Mohd Shafee Said|PAS|2065
776|2004|P136|N14|Seet Her Cheow|MCA|7688
777|2004|P136|N14|Koh Sze Choon|DAP|3511
778|2004|P137|N15|Datuk Chua Peng Song|GERAKAN|9901
779|2004|P137|N15|Goh Leong Chong|DAP|5897
780|2004|P137|N16|Datuk Seah Kwi Tong|MCA|9549
781|2004|P137|N16|Sim Tong Him|DAP|6562
782|2004|P137|N17|Datuk Seri Mohd Ali Rustam|UMNO|8258
783|2004|P137|N17|Bakrin Sidek|PAS|2266
784|2004|P137|N18|Mohd Yunus Husin|UMNO|6527
785|2004|P137|N18|Mohd Yasin Abdul Ghani|PAS|2670
786|2004|P138|N19|Koh Nai Kwang|MCA|6846
787|2004|P138|N19|Lim Jak Wong|DAP|5145
788|2004|P138|N20|Lim Eng Teck|MCA|5302
789|2004|P138|N20|Betty Chew Gek Cheng|DAP|8944
790|2004|P138|N21|Gan Tian Loo|MCA|7211
791|2004|P138|N21|Aw Boon Huan|DAP|3929
792|2004|P138|N22|Chock Choon Sin|MCA|6917
793|2004|P138|N22|Goh Leong San|DAP|7273
794|2004|P138|N23|Datuk Wira Amind Nordin|UMNO|7930
795|2004|P138|N23|Dr Abdul Hali Ramli|PAS|3364
796|2004|P139|N24|Datuk Chng Tam On|MCA|6245
797|2004|P139|N24|Abdul Wahab Ibrahim|PKR|1807
798|2004|P139|N24|Yap Kok Guan|DAP|1270
799|2004|P139|N25|Datuk Ramlah Abas|UMNO|5405
800|2004|P139|N25|Mohd Aris Omar|PAS|1455
801|2004|P139|N26|Datuk Ahmad Hamzah|UMNO|7344
802|2004|P139|N26|Kamarudin Sedik|PAS|2997
803|2004|P139|N27|Mohamad Hidhir Abu Hassan|UMNO|6332
804|2004|P139|N27|Jayathas Sirkunavelu|PKR|1245
805|2004|P139|N28|Datuk Abu Pit|UMNO|5046
806|2004|P139|N28|Azutdin Hasan|PAS|1978
807|2004|P140|N1|Othman Jais|UMNO|9072
808|2004|P140|N1|Mohd Rozali Jamil Al-Hafiz|PAS|1540
809|2004|P140|N2|Dr Lee Hong Tee|MCA|11174
810|2004|P140|N2|Pang Hok Liong|DAP|6449
811|2004|P141|N3|Lau Chin Hoon|GERAKAN|11039
812|2004|P141|N3|Othman Selamat|PAS|2685
813|2004|P141|N4|Ayub Rahmat|UMNO|8909
814|2004|P141|N4|Suleiman Shuib|PAS|1862
815|2004|P142|N5|Sulaiman Taha|UMNO|7655
816|2004|P142|N5|Mohd Saim Siran|PAS|2138
817|2004|P142|N6|Tan Kok Hong @ Tan Yi|MCA|9521
818|2004|P142|N6|Ahmad Ton|DAP|3050
819|2004|P143|N7|Tahir Mohd Taat|UMNO|11482
820|2004|P143|N7|Datuk Dr Mahfodz Mohamed|PAS|2418
821|2004|P143|N8|Samat Aripin|UMNO|11973
822|2004|P143|N8|Manap Juman|PAS|2480
823|2004|P143|N8|Sumaidi Ahmad||428
824|2004|P144|N9|M Asojan Muniyandy|MIC|9690
825|2004|P144|N9|Aripin Dahalan|PAS|3581
826|2004|P144|N10|Datuk Yap Chik Dong|MCA|8817
827|2004|P144|N10|Yau Ho Yong|PKR|3890
828|2004|P144|N11|Datuk Abdul Ghani Othman|UMNO|11276
829|2004|P144|N11|Abu Bakar Tambi|PAS|3195
830|2004|P145|N12|Lau Yee Wee|MCA|7657
831|2004|P145|N12|Tan Chen Choon|DAP|7229
832|2004|P145|N13|Datuk Dr Haris Salleh|UMNO|10208
833|2004|P145|N13|Dr Sheikh Ibrahim Sheikh Salleh|PAS|4151
834|2004|P145|N14|Abdullah @ Md Khlil Ali|UMNO|8391
835|2004|P145|N14|Kusni Simoh|PKR|2057
836|2004|P146|N15|Mohd Ismail Mohd Shah|UMNO|11206
837|2004|P146|N15|Dr Mohamad Taslim|PAS|4594
838|2004|P146|N16|Dr Robia Kosai|UMNO|9701
839|2004|P146|N16|Malik Mohamed Diah|PAS|3496
840|2004|P147|N17|Datuk Ariss Samsudin|UMNO|15715
841|2004|P147|N17|Mazlan Aliman|PAS|5046
842|2004|P147|N18|Ahmad Zahri Jamil|UMNO|12055
843|2004|P147|N18|Muhammad Sabri Omar|PAS|4258
844|2004|P148|N19|Lim Kee Moi|MCA|8112
845|2004|P148|N19|Chew Peck Choo|DAP|4265
846|2004|P148|N20|Samsolbari Jamali|UMNO|9937
847|2004|P148|N20|Husin Sujak|PAS|2111
848|2004|P149|N21|Ng See Tiong|MCA|10535
849|2004|P149|N21|Muhamad Yusof Masran|PKR|3259
850|2004|P149|N22|Aziz Kaprawi|UMNO|10410
851|2004|P149|N22|Dr Sanusi Daing Mariok|PAS|2754
852|2004|P150|N23|Koh Chee Chai|MCA|16845
853|2004|P150|N23|Gan Peck Chengq|DAP|6247
854|2004|P150|N24|Dr Mohd Ramli Md Kari|PAS|0
855|2004|P150|N25|Ayub Jamil|UMNO|7587
856|2004|P150|N25|HasanuddinMohd Yunus|PAS|3004
857|2004|P151|N26|Datuk Abd Hamid Abd Rahman|UMNO|10088
858|2004|P151|N26|Abdullah Husin|PAS|2533
859|2004|P151|N27|Onn Mohd Yassin|UMNO|9467
860|2004|P151|N27|Rama Look Kannaiah|PKR|1884
861|2004|P152|N28|Gan Ping Shou|MCA|17186
862|2004|P152|N28|Ng Lam Hua|DAP|8091
863|2004|P152|N29|Datuk Gapar Gorrohu|UMNO|19045
864|2004|P152|N29|Kharol Faizi Ahmad Kamil|PAS|4107
865|2004|P153|N30|Choong Ah Onn @ Chong Ah Owon|MCA|7967
866|2004|P153|N30|Ng Lam Swa|DAP|2789
867|2004|P153|N31|Ramis Subramaniam|MIC|9397
868|2004|P153|N31|Mohamad Esa Jaafar|PAS|2024
869|2004|P154|N32|Zainal Abidin Osman|UMNO|8341
870|2004|P154|N32|Shahar Abdullah|PAS|3051
871|2004|P154|N33|Krishnasamy Shiman|MIC|10412
872|2004|P154|N33|Sheikh Abdullah Said Salleh|PAS|2125
873|2004|P155|N34|Datuk Baderi Dasuki|UMNO|9395
874|2004|P155|N34|Abdul Rashid Abu Bakar|PAS|1245
875|2004|P155|N35|Datuk Halimah Mohamed Sadique|UMNO|10402
876|2004|P155|N35|Sanip Ithnin|PAS|1437
877|2004|P156|N36|Dr Abdul Rashid Mokhti|UMNO|12876
878|2004|P156|N36|Musa Wagiman|PAS|732
879|2004|P156|N37|Asiah Md Ariff|UMNO|10039
880|2004|P156|N37|Muniam Hassan|PAS|988
881|2004|P157|N38|Dr Azam Raudzan|UMNO|0
882|2004|P157|N38|Uncontested||0
883|2004|P157|N39|Harun Abdullah|UMNO|10360
884|2004|P157|N39|Muhram Muhamed|PAS|564
885|2004|P158|N40|Maulizan Bujang|UMNO|18482
886|2004|P158|N40|Roslani Shariff|PAS|2887
887|2004|P158|N41|Abdul Halim Suleiman|UMNO|14677
888|2004|P158|N41|Abdul Razak Ahmad|PKR|2337
889|2004|P159|N42|Tan Che Puk|MCA|19121
890|2004|P159|N42|Sey Jock|DAP|3726
891|2004|P159|N42|Low Ching Kuang|PKR|1714
892|2004|P159|N43|Datuk KS Balakrishnan|MIC|15632
893|2004|P159|N43|Syed Othman Syed Abdullah|PAS|4827
894|2004|P160|N44|Ali Mohamed|UMNO|26191
895|2004|P160|N44|Dr Zaleha Mustaffa |PKR|6515
896|2004|P160|N45|Freddie Long Hoo Hin @ Long AH Hui|MCA|22659
897|2004|P160|N45|Nrman Joseph Fernandez|DAP|5914
898|2004|P161|N46|Low Teh Hian|MCA|23321
899|2004|P161|N46|Rahmahtullah Abdul|PAS|4403
900|2004|P161|N47|Osman Sapian|UMNO|19088
901|2004|P161|N47|Ibrahim Masran|PAS|3170
902|2004|P162|N48|Teo Eng Yee @ Teo Kok Chee|GERAKAN|15573
903|2004|P162|N48|Boo Cheng Hau|DAP|13380
904|2004|P162|N49|Abdul Aziz Sapian|UMNO|18452
905|2004|P162|N49|Zulkarnian Yap Abdullah|PAS|3676
906|2004|P163|N50|Zainal Abidin Jidin|UMNO|9194
907|2004|P163|N50|Md Faridz Mohd Salleh|PAS|1368
908|2004|P163|N51|Cheong Chin Liang|GERAKAN|10301
909|2004|P163|N51|Liew Shin Kheong|PKR|3066
910|2004|P163|N52|Chun Yoong Fook|MCA|13884
911|2004|P163|N52|Ong Kow Meng|DAP|8590
912|2004|P164|N53|Salehan Sungot|UMNO|11238
913|2004|P164|N53|Azlisham Azhar|PAS|3007
914|2004|P164|N54|Tee Siew Kiong|MCA|14199
915|2004|P164|N54|Raden Sorobo Pono|PAS|3982
916|2004|P165|N55|Wee Jeck Seng|MCA|15395
917|2004|P165|N55|Tan Haw Meng|DAP|4233
918|2004|P165|N56|Jamaliah @ Jamilah Endan|UMNO|11544
919|2004|P165|N56|Ahmad Sani Kermat|PAS|1603
920|2004|P167|N1|Datu Amir Kahar bin Datu Mustapha|UMNO|2372
921|2004|P167|N1|Muslimin bin Arip|PKR|207
922|2004|P167|N1|Mursalim bin Tanjul|IND|1980
923|2004|P167|N2|Chong Kah Kiat|LDP|6234
924|2004|P167|N2|Bensali bin Ebrahim|PASOK|44
925|2004|P167|N2|Santong bin Angkap|BERSEKUTU|52
926|2004|P167|N2|Kong Hong Ming|IND|1877
927|2004|P167|N2|Alexander Anthony|PKR|50
928|2004|P167|N2|Omar bin Mohd Aji|IND|3241
929|2004|P167|N2|Wong Phin Chung|Ind|1035
930|2004|P167|N3|Masrani bin Parman|UMNO|3278
931|2004|P167|N3|Othman bin Aliasah|IND|2477
932|2004|P167|N3|Masandul Madee|IND|474
933|2004|P167|N3|Rose @ Ulimsin bte Ungkir|PASOK|87
934|2004|P167|N3| Abu bakar bin Siman |BERSEKUTU|158
935|2004|P168|N4|Jornah bt Mozihim|PBS|4675
936|2004|P168|N4|Berman b Angkap|BERSEKUTU|260
937|2004|P168|N4|James Rubinsin b Kotulai|IND|3401
938|2004|P168|N4| Jauning @ Tommy b Malukis |IND|217
939|2004|P168|N5|Maximus @ Johnity b Ongkili|PBS|5069
940|2004|P168|N5|Abdul Kahar b Abdul Rahman|PKR|592
941|2004|P168|N5|Johe @ George bin Sangkin|IND|2356
942|2004|P168|N5|Unggas @ Shahnuar bin Bodok|IND|685
943|2004|P168|N5| Andonny Pilit @ Anthony Biri Mandiau |IND|692
944|2004|P169|N6|Pandikar Amin b Mulia|UMNO|6044
945|2004|P169|N6|Bandira b Sialang|PAS|426
946|2004|P169|N6|Razak b Rakunman|IND|296
947|2004|P169|N6|Josli b Padis|BERSEKUTU|916
948|2004|P169|N6| Digong b Abd Rashid |IND|2604
949|2004|P169|N7|Timbon @ Herbert b Lagadan|PBS|5019
950|2004|P169|N7|Daibi b Mandadi|IND|1652
951|2004|P169|N7|Johnny @ Lyon b Gilong|IND|256
952|2004|P169|N7|Sabagang @ Handry b Rumpit|SETIA|171
953|2004|P169|N7| Maidom @ Paul b Pansai |IND|1844
954|2004|P169|N8|Japlin b Akim |UMNO|5950
955|2004|P169|N8|Saijan b Samit|IND|4215
