id,year,parl_code,state_code,won_party_code,won_remarks,total,total_electionday,spoilt,unreturned_ballot,race_malay,race_indian,race_chinese,race_others,race_iban,race_orgulu,race_bidayuh,race_malanau,race_muslimbumiputera,race_nonmuslimbumiputera,pooling_district,analysis
737,2008,P51,N33,DAP,,16721,12260,182,3,23,6,71,0,0,0,0,0,0,0,"Ayer Itam, Happy Valley, Jalan Kampong Pisang, Kampong Pisang, Jalan Chor Sin Kheng, Thean Teik, Zoo Road, Jalan Shaik Madar, Cheeseman Road,",
738,2008,P51,N34,DAP,,28383,22832,250,7,7,8,85,0,0,0,0,0,0,0,"Paya Terubong Mukim 14, Sungai Dondang, Paya Terubong Mukim 13, Taman Paya Terubong, Relau,",
739,2008,P52,N35,PKR,,21483,16214,285,448,29,12,59,0,0,0,0,0,0,0,"Jalan Permai, Universiti Sains, Batu Uban, Sungai Dua, Bukit Jambol,",
740,2008,P52,N36,PKR,,17445,12898,192,0,43,9,48,0,0,0,0,0,0,0,"Sungai Dua Kechil, Sungai Nibong, Pintasan Bahagia, Jalan Mahsuri, Bandar Bayan Baru, Jalan Tengah,",
741,2008,P52,N37,PKR,,21785,17253,267,1013,53,7,40,2,0,0,0,0,0,0,"Kampong Sungai Ara, Sepuloh Kongsi, Sungai Tiram, Sungai Kluang, Kampong Naran, Permatang Damar Laut, Batu Maung,",
742,2008,P53,N38,UMNO,,16229,12971,233,11,62,5,34,0,0,0,0,0,0,0,"Taman Sungai Ara, Bayan Lepas, Kampong Seronok, Kampong Paya, Telok Kumbar, Pasir Blanda, Gertak Sanggul,",
743,2008,P53,N39,UMNO,,12170,9847,160,1,60,3,37,0,0,0,0,0,0,0,"Sungai Kongsi, Pondok Upeh, Balik Pulau, Titi Tras, Sungai Burong, Ginting, Pulau Betong,",
744,2008,P53,N40,UMNO,,10866,8565,152,10,62,2,36,0,0,0,0,0,0,0,"Telok Awak, Telok Bahang, Sungai Pinang, Pantai Acheh, Kuala Sungai Pinang, Sungai Rusa, Jalan Bahru,",
745,2008,P54,N1,UMNO,,11783,9254,361,0,73,9,12,8,0,0,0,0,0,0,"Ayer Panas, Kuak Luar, Kuak Hulu, Kampong Simpang Pulai, Pekan Kroh, Kampong Selarong, Tasek, Klian Intan, Kampong Pahit, Kampong Lalang, Kampong Plang,",
746,2008,P54,N2,UMNO,,14446,10910,371,0,72,2,23,2,0,0,0,0,0,0,"Krunei, Pekan Grik Barat, Batu Dua, Grik Utara, Kuala Rui, Pekan Grik Timor, Kampong Bongor, Rancangan Felda Bersia, Bersia, Temengor, Poskemar, Ulu Kenderong,",
747,2008,P55,N3,UMNO,,12609,9675,176,29,84,0,15,0,0,0,0,0,0,0,"Kenering Utara, Grik Barat, Padang Kunyit, Kampong Ayer Panas, Kampong Padang, Kampong Ganda, Felda Lawin Selatan, Lawin, Felda Papulut, Sungai Dala, Belum Baharu, Kampong Sawa, Padang Gerus, Sumpitan, Selat Pagar, Ayer Kala, Bukit Sapi,",
748,2008,P55,N4,UMNO,,10614,7761,141,29,78,1,19,0,0,0,0,0,0,0,"Kampong Gelok, Kampong Lenggong, Kampong Telok Batu, Kampong Datoh, Bukit Raya, Kampong Sira, Bukit Balai, Kampong Temelong, Kampong Chepor, Banggol Belimbing, Lubok Kawah, Kota Tampan, Kampong Luat, Kampong Beng, Kampong Raban, Kuak,",
749,2008,P56,N5,UMNO,,13279,10346,201,20,83,6,10,0,0,0,0,0,0,0,"Ulu Selama, Sungai Bedarah, Ulu Selama Barat, Sungai Rambutan, Banggol Jas, Rantau Panjang Utara, Selama Utara, Pekan Selama, Rantau Panjang, Sungai Bayor, Kampong Garok, Kampong Sungai Seputeh, Ulu Mengkuang, Bukit Kelian, Sungai Terap,",
750,2008,P56,N6,UMNO,,10985,8349,174,13,91,5,3,0,0,0,0,0,0,0,"Tebing Tinggi, Sungai Malau, Kubu Gajah Barat, Kubu Gajah, Bagan Baharu, Felda Ijok, Ulu Ijok Timor, Kampong Bendang Luas, Rendang Panjang, Ulu Ijok Barat, Ladang Holyrood, Batu Dua Puluh, Kampong Gudang, Sungai Ara,",
751,2008,P56,N7,UMNO,,15433,11902,295,0,88,7,5,0,0,0,0,0,0,0,"Pantai Besar, Relang, Kampong Ayer Itam, Jelai, Pondok Tanjong Timor, Batu Kurau, Changkat Perah, Ulu Sapetang, Sungai Akar, Kampong Titi Kasai, Kampong Repoh, Sungai Pulau, Changkat Lobak, Changkat Larah, Bukit Bertam, Kampong Sempeneh, Kampong Perak Tengah, Kampong Anak Kurau,",
752,2008,P57,N8,PAS,,24210,19202,276,51,75,8,18,0,0,0,0,0,0,0,"Sungai Megat Aris, Sungai Kota, Kedai Empat, Sungai Star, Kampong Perak, Tebok Haji Musa, Kampong Kedah, Parit Buntar, Jalan Kedah, Kampong Melaka, Parit Tok Ngah, Titi Serong, Sungai Labu, Parit Sungai Betul, Parit Haji Wahab, Parit Haji Ali,",
753,2008,P57,N9,PKR,,21009,16360,378,1,58,2,40,0,0,0,0,0,0,0,"Tanjong Piandang, Parit Sungai Burong, Parit Haji Abd. Rahman, Parit Telok Pial, Parit Tok Hin, Sungai Baharu, Batu 14, Jalan Bawah, Parit Abas, Siakap Road, Simpang Tiga, Kuala Kurau, Coast Road,",
754,2008,P58,N10,UMNO,,15144,11481,391,15,70,17,13,0,0,0,0,0,0,0,"Changkat Lobak, Alor Pongsu, Parit Simpang Lima, Matang Jelutong, Sungai Bogak, Ladang Tali Ayer, Simpang Lima, Jalan Baharu, Parit Haji Amin, Kedai Dua, Matang Gerdu, Sungai Dungun, Ladang Lian Seng, Jin Seng, Pandak Puteh, Ladang Chersonese, Ladang Gula,",
755,2008,P58,N11,PAS,,15763,12440,285,307,80,5,15,0,0,0,0,0,0,0,"Batu 6 Bukit Merah, Bukit Merah, Pondok Tanjong Barat, Kampong Selamat, Gunong Semanggol, Kubu Gajah, Kampong Tua, Padang Lalang, Railway Line, Parit Haji Taib, Mesjid Tinggi, Kota Bandung, Main Road Bagan Serai, Bagan Serai,",
756,2008,P58,N12,PAS,,16204,12314,301,262,71,10,19,0,0,0,0,0,0,0,"Jalan Siakap, Kampong Kedah, Telok Medan, Parit Gabis, Parit Haji Tahir, Sungai Gedong, Simpang Ampat Semanggol, Parit 3 Selinsing, Jalan Gula, Simpang Tiga, Bukit Putus, Kampong Dew, Selinsing, Kuala Gula,",
757,2008,P59,N13,PKR,,19699,14496,460,30,60,8,32,0,0,0,0,0,0,0,"Kamunting Station, Ayer Puteh, Jebong, Simpang Halt, Sapetang, Kampong Port Weld, Sungai Sapetang Kechil, Pekan Port Weld, Jalan Mangala, Kampong Jaha, Sungai Limau, Matang Gelugor, Sungai Mati, Bendang Siam, Changkat Ibol,",
758,2008,P59,N14,PKR,,24864,18114,334,60,64,10,26,0,0,0,0,0,0,0,"Pengkalan Aor, Simpang Lama, Simpang Baru, Kawasan J.k.r, Larut Tin, Jalan Simpang, Ayer Kuning, Changkat, Changkat Jering, Jelutong, Bukit Gantang, Kampong Cheh,",
759,2008,P59,N15,UMNO,,10908,7690,173,9,70,10,20,0,0,0,0,0,0,0,"Kuala Trong, Pasir Hitam Trong, Kampong Tebok Trong, Trong, Trong Barat, Bukit Gantang Selatan, Sungai Keluang, Ayer Terjun, Kampong Temerloh, Ayer Terjun Tengah, Padang Gajah, Padang Gajah Tengah, Sungai Tinggi, Permatang Raja, Batu Hampar, Sungai Rotan, Sungai Che Rahmat,",
760,2008,P60,N16,UMNO,,21675,16179,358,426,66,13,19,2,0,0,0,0,0,0,"Kamunting Utara, Kampong Pinang Utara, Kampong Pinang Timor, Kampong Pinang Selatan, Jalan Kilang, Kamunting, Kamunting Road, Waterfall Road,",
761,2008,P60,N17,DAP,,20711,14538,228,27,14,10,75,0,0,0,0,0,0,0,"Barrack Road, Eastern Road, Birch Village, Market Street, Tupai Lane, Theatre Road, Kota Road, Tupai, Coronation Road, Kampong Aman, Sekolah, Sungai Tupai, Pasar, Jalan Raja Muda, Pokok Assam,",
762,2008,P60,N18,DAP,,23503,16406,371,123,25,17,58,1,0,0,0,0,0,0,"Museum, Aulong, Aulong Barat, Aulong Timor, Aulong Tengah, Aulong Selatan, Batu Dua, Assam Kumbang, Station, Kampong Boyan, Taman Marisa, Kota Lama, Simpang Road,",
763,2008,P61,N19,UMNO,,11848,8905,188,40,77,7,17,1,0,0,0,0,0,0,"Jenalik, Empangan Chenderoh, Sauk, Sauk Utara, Kampong Seterus, Bendang Selinsing, Chegar Galah, Kampong Chuar, Kampong Cheh, Kati, Liman Kati, Liman Kati Utara, Berhala, Lubok Chapin, Kampong Jamuan, Beluru, Kota Lama Kiri,",
764,2008,P61,N20,PAS,,12549,9444,150,38,71,8,21,0,0,0,0,0,0,0,"Kampong Station, Kampong Basong, Lubok Merbau, Kampong Rambong, Kampong Tanah Merah, Kampong Laneh, Kroh Hilir, Kampong Lalang, Padang Assam, Kampong Buaya, Kampong Jaya, Padang Rengas Utara, Kampong Paya, Padang Rengas,",
765,2008,P62,N21,UMNO,,21767,15143,387,0,61,18,21,1,0,0,0,0,0,0,"Pos Legap, Pos Piah, Chenein, Rancangan Belia Khas Perlop, Chior Lasah, Lintang, Lktp Lasah, Ladang Elphil, Kampong Mor, Trosor, Kampong Jawang, Sungai Pelus, Kampong Temin, Changkat Salak, Kampong Karai, Karai Luar, Pekan Karai, Kampong Enggor, Salak Timor, Kampong Batang Kulim, Kampong Kandang Hulu, Salak North, Kamuning Barat, Kamuning Timor,",
766,2008,P62,N22,DAP,,25657,18008,383,0,16,27,57,1,0,0,0,0,0,0,"Jalong Barat, Jalong Timor, Jalan Lintang, Lintang Road Barat, Simpang Tiga, Sungai Pelang, Rimba Panjang Utara, Mahkamah, Main Road, Sungai Buloh Selatan,",
767,2008,P63,N23,UMNO,,39640,29814,473,81,66,9,25,0,0,0,0,0,0,0,"Kanthan, Pekan Chemor, Kelabang, Kuala Kuang, Kampong Chepor Dalam, Kampong Ulu Chepor, Ladang Strathisla, Taman Jati, Meru, Kampong Sungai Kati, Kampong Datok Ahmad Said Tambahan 2 Tengah, Kampong Datok Ahmad Said Tambahan 2 Selatan, Kampong Sungai Tapah, Taman Keledang Jaya, Kampong Tengku Hussein, Kampong Seberang Manjoi,",
768,2008,P63,N24,UMNO,,29326,22122,629,251,62,14,23,2,0,0,0,0,0,0,"Kuang, Kampong Ulu Chemor, Kampong Chik Zainal, Tanah Hitam, Changkat Kinding, Hospital Bahagia, Tanjong Rambutan, Tanjong Rambutan Utara, Tanjong Rambutan Barat, Kawasan Polis Hutan, Taman Perpaduan, Tambun,",
769,2008,P64,N25,DAP,,31990,22854,303,371,13,8,78,1,0,0,0,0,0,0,"Taman Ipoh Selatan, Taman Wah Keong, Kampong Simee, Taman Ipoh Timor, Taman Ipoh Barat, Canning Garden Barat, Canning Garden Timor, Lumba Kuda, Taman Cempaka,",
770,2008,P64,N26,DAP,,18074,12112,175,58,17,5,77,0,0,0,0,0,0,0,"Sungai Kinta, Kampong Paloh, Tebing Tinggi, Jalan Bendahara, Housing Trust, Kampar Road, Jalan Raja Ekram, Jalan C.m. Yusof, Tebing Sungai Kinta,",
771,2008,P64,N27,DAP,,26583,19047,250,84,9,2,89,0,0,0,0,0,0,0,"Pasir Puteh Utara, Pinji Lane Utara, Pasir Pinji Utara, Pasir Pinji Selatan, Pinji Lane Selatan, Pasir Puteh Selatan,",
772,2008,P65,N28,DAP,,26587,19966,249,31,11,9,80,0,0,0,0,0,0,0,"Kampong Bercham, Tasek Dermawan, Tasek, Kampong Tawas,",
773,2008,P65,N29,DAP,,21256,15072,304,154,23,13,64,1,0,0,0,0,0,0,"Gunong Masoorat, Kepayang Mesjid, Kampong Pisang, Fair Park, Star Park, Green Town, Waller Court, Jalan Datuk Onn Jaafar, Jalan Bijih Timah, Jalan Dato Maharaja Lela, Jalan Sultan Yusof,",
774,2008,P65,N30,DAP,,21930,15566,258,1,6,46,47,1,0,0,0,0,0,0,"Taman Lim, Jalan Tun Abdul Razak, Guntong Utara, Guntong Tengah, Guntong Selatan, Jalan Wayang, Jalan Silibin, Jalan Tun Perak,","- <a href=\""http://www.malaysiakini.com/news/78944\"" target=\""_blank\"" class=\""analysis\"">Buntong's Indians play kingmakers</a>\n- <a href=\""http://www.malaysiakini.com/news/78708\"" target=\""_blank\"" class=\""analysis\"">How will Buntong Indians vote?</a>"
775,2008,P66,N31,DAP,,26157,19409,402,1,6,20,74,0,0,0,0,0,0,0,"Jelapang, Jelapang Utara, Jelapang Tengah, Jelapang Barat, Jelapang Selatan, Jelapang Timor, Taman Pertama, Falim, Lahat, Papan, Jalan Siputeh, Jalan Lahat,",
776,2008,P66,N32,DAP,,27053,20330,243,0,4,4,93,0,0,0,0,0,0,0,"Menglembu Utara, Menglembu Barat, Menglembu Timor, Menglembu Selatan, Bukit Merah Barat, Bukit Merah Timor, Bukit Merah Tengah, Bukit Merah Barat Daya, Bukit Merah Selatan,",
777,2008,P66,N33,DAP,,24103,16446,340,73,21,2,67,0,0,0,0,0,0,0,"Penempatan India, Batu Gajah Utara, Batu Gajah Selatan, Bemban, Pekan Pusing, Gunong Hijau, Siputeh, Nalla, Tronoh, Kampong Bali,",
778,2008,P67,N34,UMNO,,14211,10518,178,334,65,8,26,1,0,0,0,0,0,0,"Jalan Kangsar, Jalan Datoh, Jalan Dato Sagor, Kampong Talang, Kampong Pajak Potong, Kampong Sayong Lembah, Bukit Resident, Bukit Chandan, Bendang Kering, Menora, Senggang, Seberang Manong, Bekor,",
779,2008,P67,N35,UMNO,,14114,10256,160,63,67,6,26,0,0,0,0,0,0,0,"Talang Hulu, Talang, Jalan Baharu, Jerlun, Jerlun Utara, Kampong Mesjid, Kampong Ketior, Ulu Kenas, Lempor, Kampong Jeliang, Manong, Manong Utara, Kampong Semat, Ulu Piol,",
780,2008,P68,N36,UMNO,,15262,11108,334,38,64,11,25,0,0,0,0,0,0,0,"Kampong Pintu Gerbang, Paya Ara, Dendang, Bruas, Bruas Barat, Bruas Timor, Ladang Bruas, Ulu Bruas, Panchor, Pengkalan Baharu, Kampong Baharu Sungai Batu, Ladang Huntly, Kampong Kota, Kampong Tengah, Gelong Gajah, Kampong Banjar, Kampong Jering New Village, Changkat Chermin, Jalan Ayer Tawar, Paya Nibong,",
781,2008,P68,N37,DAP,,28011,19712,354,58,13,15,71,0,0,0,0,0,0,0,"Pantai Remis, Kampong Sungai Batu, Ladang Segari, Changkat Keruing, Changkat Keruing Selatan, Changkat Keruing Utara, Segari, Ladang Cashwood, Kampong Merbau, Kampong Raja Hitam, Ayer Tawar Selatan, Ayer Tawar Lama, Ayer Tawar Tengah, Ayer Tawar Baharu,",
782,2008,P69,N38,UMNO,,14470,9313,172,70,87,6,6,1,0,0,0,0,0,0,"Buloh Akar, Chopin Kiri, Chopin Kanan, Kampong Prah, Kampong Tepus, Serapoh, Tanjong Belanja, Kampong Nyior, Kampong Tua Belanja Kiri, Belanja Kanan, Ladang Glenealy, Parit Utara, Parit Selatan, Belanja Kiri, Pasir Gajah, Tanjong Medan, Kampong Paloh, Kampong Dusun, Kampong Selboh, Kampong Kepala Pulau, Layang-layang Kanan,",
783,2008,P69,N39,UMNO,,14389,11338,257,37,99,0,0,1,0,0,0,0,0,0,"Titi Gantong, Komplek Pertanian, Kampong Aji, Padang Tenggala, Kampong Selat, Bota Kanan, Jalan Tronoh, Suak Padi, Padang Changkat, Bota Kiri, Telok Kepayang, Telok Bakong, Kampong Bakong, Lambor Kiri, Kampong Tua, Lambor Kanan,",
784,2008,P70,N40,DAP,,23276,14647,364,43,17,8,73,1,0,0,0,0,0,0,"Sungai Durian, Sungai Durian Barat, Sungai Durian Tengah, Sungai Durian Timor, Tanjong Tualang, Pekan Tanjong Tualang, Tanjong Tualang Selatan, Tanjong Tualang Timor, Changkat Tin, Kampong Timah, Malim Nawar, Malim Nawar Utara, Malim Nawar Lama, Malim Nawar Baharu, Malim Nawar Selatan, Malim Nawar Tengah, Kampar Barat, Tronoh Mines, Kampong Ayer Hitam, Kampar Selatan,","- <a href=\""http://www.malaysiakini.com/news/79067\"" target=\""_blank\"" class=\""analysis\"">Keshwinder: Stop personal attacks or I'll sue</a>\n- <a href=\""http://www.malaysiakini.com/news/78971\"" target=\""_blank\"" class=\""analysis\"">Chan attacks 'penalised' DAP lawyer</"
785,2008,P70,N41,DAP,,19857,12738,212,43,12,9,79,1,0,0,0,0,0,0,"Kampar Utara, Kuala Dipang Road, Kampong Aston, Wah Loong Road, Simpang Lima, Jalan Keranji, Jalan Gopeng, Kampong Changkat, Jalan Post Office, Jalan Baharu, Jalan Labu, Wah Loong Tengah, Wah Loong Selatan, Jalan Iskandar,",
786,2008,P70,N42,UMNO,,16651,11578,361,54,57,13,30,0,0,0,0,0,0,0,"Kampong Ayer Mati, Ladang Kinta Kellas, Kampong Chenderong, Changkat Tualang, Ladang Kota Bharu, Gunong Mesah, Kampong Pisang, Jeram Timor, Jeram Selatan, Jeram Barat, Ladang Lembah Kinta, Kampong Batu Tujoh, Kota Bharu, Changkat Bharu, Tualang Sekah,",
787,2008,P71,N43,UMNO,,28830,21040,406,0,63,10,28,0,0,0,0,0,0,0,"Sungai Rokam, Sungai Rapat, Kampong Rapat Jaya, Pengkalan Pegoh, Sri Rahmat, Sri Jaya,",
788,2008,P71,N44,PKR,,26159,18887,289,0,29,7,64,0,0,0,0,0,0,0,"Ampang Baharu, Rapat Setia, Gunong Rapat, Simpang Pulai, Simpang Pulai Utara, Simpang Pulai Barat, Simpang Pulai Tengah, Kampong Sengat,",
789,2008,P71,N45,PKR,,19355,13258,367,0,4,20,76,0,0,0,0,0,0,0,"Kampong Kepayang, Kampong Tekkah Baharu, Kampong Bharu Kopisan, Lawan Kuda Barat, Lawan Kuda Timor, Lawan Kuda Selatan, Kampong Pulai, Gopeng, Kampong Sungai Itek,",
790,2008,P72,N46,MCA,,18004,12055,544,1,38,13,36,13,0,0,0,0,0,0,"Kuala Dipang, Kampong Sungai Siput Selatan, Kampong Sahum, Kuala Woh, Kampong Kinjang, Temoh, Pekan Temoh, Kampong Lubok Mas, Sungai Chenderiang, Pekan Chenderiang, Jalan Pahang, Kampong Datoh, Temoh Road, Kampong Seberang, Lubok Katak, Kampong Batu Melintang, Bukit Pagar, Tanah Mas,",
791,2008,P72,N47,UMNO,,20232,14481,477,0,55,14,28,3,0,0,0,0,0,0,"Temoh Stesyen, Sungai Lesong, Kampong Sungai Kurong, Sungai Keroh, Ayer Kuning, Banir Utara, Kampong Batu Mesjid, Banir, Kampong Batu Tiga, Pekan Getah, Sungai Sengkuang, Bidor Road, Kampong Raya, Tapah Road Timor, Ayer Kuning Selatan, Changkat Petai, Tanjong Keramat, Tapah Road Utara, Bidor, Kampong Rahmat, Jeram Mengkuang, Kampong Coldstream Utara,",
792,2008,P73,N48,UMNO,,20990,15492,356,0,65,1,29,2,0,0,0,0,0,0,"Headworks, Simpang Empat Balai Polis, Chenderong Balai, Labu Kubong, Kunci Ayer Empat, Parit Satu, Parit 13a Sungai Lampam, Parit 3a Sungai Tunku, Kampong Parit 3d, Permatang, Chikus, Degong, Pelawan Timor, Sungai Manik, Langkap, Langkap Tengah, Langkap Utara, Chui Chak, Chui Chak Tengah, Chui Chak Utara, Kampong Sc,",
793,2008,P73,N49,UMNO,,21722,16624,401,3,93,4,1,1,0,0,0,0,0,0,"Telok Sareh, Sungai Galah, Chenderong Kelubi, Changkat Pinggan, Kampong Balun Bidai, Kampong Setia, Pulau Tiga, Kampong Pasir Garam, Kampong Paloh Pachat, Tanjong Bidara, Kampong Geronggong, Kampong Gajah, Kampong Pulau Besar, Pulau Juar, Pasir Jeneris, Pasir Salak, Selat Pulau, Bandar Pusat Seberang Perak, Bukit Cawi Seberang Perak, Kampong Ayer Mati, Bandar, Sungai Buaya, Sungai Jejawi, Kampong Sungai Ranggam, Kampong Sejagop, Kota Setia, Kampong Sungai Rubana, Ladang Rubana Bahagian 2, Ladang Seberang, Kampong Sungai Durian, Kampong Telok Baharu, Tanjong Kubu, Sungai Besar,",
794,2008,P74,N50,DAP,,23632,16645,363,49,9,10,81,0,0,0,0,0,0,0,"Sitiawan, Pekan Gurney, Pekan Gurney Utara, Pekan Gurney Selatan, Kampong Koh Utara, Simpang Dua Utara, Simpang Dua Selatan, Kampong Koh Selatan, Kampong China Utara, Kampong China Selatan,",
795,2008,P74,N51,PAS,,26557,20188,409,265,66,19,15,0,0,0,0,0,0,0,"Kampong Telok, Kampong Baharu, Kampong Sitiawan, Sungai Wangi, Ladang Sungai Wangi, Lumut, Pundut, Kampong Dato Sri Kamarudin, Sri Manjong, Pasir Panjang, Batu 8 Utara, Batu 8 Selatan, Lekir Utara, Sungai Tiram Lekir, Batu 14 Kayan, Lekir Selatan,",
796,2008,P74,N52,UMNO,,22574,19097,1340,1730,71,4,23,3,0,0,0,0,0,0,"Damar Laut, Pengkalan Tldm, Sungai Pinang Besar, Sungai Pinang Kechil, Pasir Bogak, Pekan Pangkor, Telok Gedong, Telok Muroh,",
797,2008,P75,N53,UMNO,,13912,9858,314,30,67,10,23,0,0,0,0,0,0,0,"Ladang Strathmashie, Melintang Estate, Sungai Pergam, Bagan Datok, Pasang Api, Sungai Balai Baroh, Sungai Betul, Sungai Balai Darat, Sungai Nipah Darat, Rungkup, Simpang Tiga, Kuala Perak Estate, Simpang Tiga Rungkup, Sungai Lancang, Sungai Tiang, Sungai Che Maja, Selekoh, Bagan Sungai Belukang, Sungai Haji Mohamad, Sungai Batang, Tebok Bengkang,",
798,2008,P75,N54,PKR,,20758,14556,636,33,51,32,17,0,0,0,0,0,0,0,"Tanah Lalang, Sungai Dulang, Kampong Sungai Buloh, Jenderata, Kampong Baharu Jendarata, Kampong Baharu Batu 16, Kuala Bernam Estate, Batu Dua Puloh, Bagan Pasir, Parit 4, Parit 7, Sungai Sumun, Parit 13, Parit 21, Batu Dua Belas, Simpang Ampat, Jenderata Estate Div. 3, Hutan Melintang, Kampong Kebun Baru, Kampong Telok Buloh, Kampong Kota,",
799,2008,P76,N55,DAP,,28745,19777,338,43,16,14,70,0,0,0,0,0,0,0,"Sungai Suli, Sungai Temah, Pasir Bedamar Barat, Pasir Bedamar Utara, Pasir Bedamar Tengah, Pasir Bedamar Selatan, Jalan Market Barat, Jalan Canal, Jalan Market Timor, Jalan Anson, Jalan Speedy, Jalan Sungai Nibong, Eastern Garden, Jalan Laxamana, Kampong Guru, Jalan Batak Rabit Utara, Jalan Batak Rabit Selatan, Pekan Baru,",
800,2008,P76,N56,PAS,,23609,16962,410,41,61,26,13,1,0,0,0,0,0,0,"Sungai Tunku, Kampong Bahagia, Sungai Kerawai, Ladang Selaba, Ladang Sussex, Kampong Padang Tembak, Taman Cecily, Kampong Banjar, Batak Rabit, Nova Scotia, Kampong Selaba, Kampong Changkat Jong, Batu Dua Belas Utara, Kampong Baru Ayer Hitam, Kampong Sungai Samak, Ladang Sungai Samak, Sungai Bugis, Ladang Ulu Bernam,",
801,2008,P77,N57,DAP,,17290,11719,485,42,23,19,57,2,0,0,0,0,0,0,"Jalan Bruseh, Bidor Baharu, Bidor Tengah, Bidor Barat, Pekan Bidor, Kampong Bahru Jalan Sungkai, Bidor Station Utara, Kampong Poh, Pekan Pasir, Bikam, Kampong Baharu Bikam, Sungkai, Pekan Sungkai, Buloh Telor, Ladang Sungkai, Pekan Lama, Changkat Sulaiman,",
802,2008,P77,N58,UMNO,,17639,13321,335,46,73,13,13,1,0,0,0,0,0,0,"Trolak Timor, Trolak Utara, Trolak Selatan, Felda Gunong Besout, Felda Gunong Besout V, Trolak, Ladang Kelapa Bali, Kampong Kuala Slim, Sungai Slim Utara, Pekan Slim,",
803,2008,P77,N59,PKR,,18552,13067,512,40,57,14,24,5,0,0,0,0,0,0,"Perlok, Klah, Ulu Slim, Slim Village, Kampong Slim Utara, Ladang Clunny, Kampong Balun, Kampong Sungai Sekiah, Behrang Ulu, Behrang Station, Behrang Timor, Kampong Keteyong, Kampong Lambak, Jalan Beirop, Jalan Keteyong, Kampong Melaka, Kampong Simpang Ampat, Kampong Loke Yew,",
804,2008,P78,N1,IND,,14569,9782,409,53,19,22,54,6,0,0,0,0,0,0,"Ladang Sungai Palas, Kampung Raja, Ladang Blue Valley, Pos Terisu, Kuala Terla, Teringkap, Pos Telanuk, Hulu Telom, Hulu Telom Tengah, Berincang, Tanah Rata, Ringlet, Bandar Ringlet, Hulu Telom Barat, Bertam, Pos Mensun, Pos Lemoi,",
805,2008,P78,N2,UMNO,,8892,6674,323,8,82,1,1,16,0,0,0,0,0,0,"Hulu Jelai, Pos Lejang, Pos Titum, Pos Sinderut, Pos Betau, Kuala Medang, Felda Sungai Koyan Dua Dan Tiga, Felda Sungai Koyan Satu, Lubuk Kulit, Kampung Keledek, Tanjung Gahai, Bukit Kota,",
806,2008,P79,N3,UMNO,,10282,8298,160,20,92,4,4,1,0,0,0,0,0,0,"Merapuh, Teluk Gunung, Pagar Sasak, Kampung Tain, Sungai Temau, Cegar Perah, Aur Gading, Kecur, Felda Sungai Kecau, Padang Tengku, Seberang Jelai, Padang Tengku Selatan, Telang, Bercang, Gua, Relung, Kuala Lipis Barat,",
807,2008,P79,N4,MCA,,10544,7812,260,50,68,5,26,0,0,0,0,0,0,0,"Kuala Lipis Utara, Kampung Sungai Kerpan, Batu Kurap, Bukit Bius, Bandar Lipis, Jalan Ceneras, Penjum, Pekan Penjum, Kuala Lipis Tengah, Ceka, Kampung Yong, Mela,",
808,2008,P79,N5,UMNO,,7599,5648,109,23,59,11,30,0,0,0,0,0,0,0,"Kampung Lalang, Rengai, Tanjung Besar, Kemahang, Ladang Budu, Benta Timur, Jerkuh, Benta Seberang, Kampung Benta, Jeransang, Budu, Budu Selatan,",
809,2008,P80,N6,UMNO,,11501,9086,202,35,82,5,11,2,0,0,0,0,0,0,"Hulu Atuk, Atuk, Sega, Cenua, Batu Malim, Felda Tersang 1, Felda Tersang 2 & 3, Batu Talam Barat, Batu Talam, Semantan Hulu, Ceruh,",
810,2008,P80,N7,DAP,,20419,14416,260,67,21,10,68,0,0,0,0,0,0,0,"Bukit Fraser, Teras Barat, Sungai Lui, Bukit Koman Barat, Bukit Koman Timur, Bukit Koman Selatan, Bandar Raub Barat, Sempalit, Simpang Kalang, Bandar Raub Tengah, Raub Selatan, Pintu Padang, Sungai Cetang, Kampung Sang Lee,",
811,2008,P80,N8,UMNO,,14534,10956,319,33,62,3,35,1,0,0,0,0,0,0,"Durian Sebatang, Dong Utara, Pamah Rawas, Dong Timur, Dong Tengah, Gali Hilir, Pamah Kulat, Gali Tengah, Gali Hulu, Sungai Ruan Barat, Sungai Ruan Timur, Jeram Barat, Jeram, Kelau, Felda Krau,",
812,2008,P81,N9,UMNO,,11326,9073,189,17,97,1,1,1,0,0,0,0,0,0,"Kampung Sat, Kampung Bantal, Kampung Mat Daling, Kampung Pagi, Kuala Tahan, Kampung Merting, Kampung Cebung, Felda Sungai Retang, Pasir Durian, Kuala Tembeling, Padang Piul, Teh, Pedah Utara, Pedah,",
813,2008,P81,N10,MCA,,19412,14597,408,55,56,6,37,1,0,0,0,0,0,0,"Bukit Dinding, Kampung Batu Kawah, Tebing Tinggi, Kampung Gintung, Kampung Temin, Jeransung, Sungai Lekuk, Bandar Jerantut Luar, Sungai Jan, Bandar Jerantut Utara, Bandar Jerantut Selatan, Kampung Melayu, Kampung Lata Kasah, Kampung Baharu, Kampung Sum, Kampung Damak, Batu Balai, Hulu Ceka,",
